,MovieID,Title,Genres,MovieIDm,Year,1,2,3,4,5,n_5_star,n_4_star,n_ratings,WeightedScore
823,881,First Kid (1996),Children's|Comedy,m881,1996,14,22,23,15,3,3,15,95,25.0
2731,2939,Niagara (1953),Drama|Thriller,m2939,1953,2,4,20,18,8,8,18,78,25.0
3547,3790,Groove (2000),Drama,m3790,2000,3,8,13,21,6,6,21,78,24.900000000000002
69,71,Fair Game (1995),Action,m71,1995,35,28,22,10,1,1,10,107,24.900000000000002
402,416,Bad Girls (1994),Western,m416,1994,19,29,28,10,3,3,10,102,24.900000000000002
3649,3895,"Watcher, The (2000)",Crime|Thriller,m3895,2000,26,22,34,12,0,0,12,106,24.800000000000004
1480,1612,"Kiss Me, Guido (1997)",Comedy,m1612,1997,1,10,18,22,4,4,22,81,24.799999999999997
2917,3133,Go West (1925),Comedy,m3133,1925,4,0,9,20,9,9,20,71,24.700000000000003
1813,1993,Child's Play 3 (1992),Horror,m1993,1992,45,30,13,5,4,4,5,106,24.700000000000003
7,8,Tom and Huck (1995),Adventure|Children's,m8,1995,4,15,28,18,3,3,18,89,24.7
261,268,Little Odessa (1994),Drama,m268,1994,2,5,20,25,2,2,25,81,24.7
2408,2610,Three Seasons (1999),Drama,m2610,1999,1,1,10,19,10,10,19,70,24.7
1405,1526,Fathers' Day (1997),Comedy,m1526,1997,15,32,28,11,2,2,11,101,24.500000000000004
1742,1922,Whatever (1998),Drama,m1922,1998,2,7,18,17,8,8,17,77,24.5
96,99,Heidi Fleiss: Hollywood Madam (1995),Documentary,m99,1995,3,3,17,22,5,5,22,77,24.5
2893,3109,"River, The (1984)",Drama,m3109,1984,2,9,32,15,6,6,15,85,24.5
591,606,Candyman: Farewell to the Flesh (1995),Horror,m606,1995,27,31,24,9,2,2,9,104,24.5
3556,3799,Pokémon the Movie 2000 (2000),Animation|Children's,m3799,2000,67,14,11,6,2,2,6,108,24.400000000000002
383,393,Street Fighter (1994),Action,m393,1994,50,28,21,4,2,2,4,111,24.400000000000002
1470,1601,Hoodlum (1997),Crime|Drama|Film-Noir,m1601,1997,11,20,27,13,4,4,13,92,24.300000000000004
2092,2284,Bandit Queen (1994),Drama,m2284,1994,1,2,13,16,11,11,16,70,24.3
59,61,Eye for an Eye (1996),Drama|Thriller,m61,1996,4,15,27,19,2,2,19,88,24.3
3704,3951,Two Family House (2000),Drama,m3951,2000,1,3,9,13,14,14,13,67,24.3
2887,3103,Stanley & Iris (1990),Drama|Romance,m3103,1990,3,13,32,17,3,3,17,88,24.200000000000003
3094,3320,Mifune (Mifunes sidste sang) (1999),Comedy|Romance,m3320,1999,4,3,10,22,6,6,22,73,24.200000000000003
116,121,"Boys of St. Vincent, The (1993)",Drama,m121,1993,0,0,7,21,9,9,21,67,24.200000000000003
2313,2507,Breakfast of Champions (1999),Comedy,m2507,1999,14,4,12,17,7,7,17,78,24.200000000000003
168,174,Jury Duty (1995),Comedy,m174,1995,27,19,20,13,2,2,13,96,24.1
3501,3743,Boys and Girls (2000),Comedy|Romance,m3743,2000,16,20,26,9,6,6,9,92,24.1
2942,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,m3158,1999,1,4,11,22,6,6,22,72,24.0
3563,3806,MacKenna's Gold (1969),Western,m3806,1969,2,10,24,15,7,7,15,80,24.0
3494,3736,"Big Carnival, The (1951)",Drama,m3736,1951,3,2,6,17,11,11,17,67,24.0
2800,3013,Bride of Re-Animator (1990),Comedy|Horror,m3013,1990,10,12,23,15,5,5,15,85,24.0
2912,3128,"Map of the World, A (1999)",Drama,m3128,1999,1,7,19,16,8,8,16,75,23.8
2478,2681,Free Enterprise (1998),Comedy|Romance|Sci-Fi,m2681,1998,3,5,9,15,11,11,15,69,23.8
3306,3539,"Filth and the Fury, The (2000)",Documentary,m3539,2000,1,3,7,18,10,10,18,67,23.799999999999997
3076,3302,Beautiful People (1999),Comedy,m3302,1999,3,7,20,15,8,8,15,76,23.700000000000003
2594,2799,Problem Child 2 (1991),Comedy,m2799,1991,70,12,10,5,2,2,5,106,23.700000000000003
1562,1703,For Richer or Poorer (1997),Comedy,m1703,1997,8,14,20,14,6,6,14,82,23.6
268,275,Mixed Nuts (1994),Comedy,m275,1994,12,30,24,11,3,3,11,94,23.6
1807,1987,Prom Night (1980),Horror,m1987,1980,23,27,31,8,2,2,8,101,23.6
522,536,"Simple Twist of Fate, A (1994)",Drama,m536,1994,6,6,19,21,3,3,21,79,23.6
2065,2255,Young Doctors in Love (1982),Comedy,m2255,1982,12,23,29,14,1,1,14,94,23.5
3263,3496,Madame Sousatzka (1988),Drama,m3496,1988,2,10,26,15,6,6,15,80,23.5
3258,3491,My Chauffeur (1986),Comedy,m3491,1986,5,17,25,15,4,4,15,85,23.5
760,806,American Buffalo (1996),Drama,m806,1996,2,10,26,20,2,2,20,82,23.400000000000002
3419,3661,Puppet Master II (1990),Horror|Sci-Fi|Thriller,m3661,1990,30,19,19,14,0,0,14,96,23.400000000000002
2445,2647,House of Frankenstein (1944),Horror,m2647,1944,6,8,15,16,7,7,16,75,23.3
1518,1655,Phantoms (1998),Horror,m1655,1998,22,18,23,10,4,4,10,91,23.2
2252,2445,At First Sight (1999),Drama,m2445,1999,8,18,33,11,4,4,11,89,23.1
453,467,Live Nude Girls (1995),Comedy,m467,1995,3,10,18,19,4,4,19,77,23.1
2925,3141,"Two Jakes, The (1990)",Drama,m3141,1990,3,14,25,17,3,3,17,82,23.0
3112,3339,Cross of Iron (1977),War,m3339,1977,0,1,16,19,7,7,19,69,23.0
2247,2440,Another Day in Paradise (1998),Drama,m2440,1998,2,9,11,20,5,5,20,72,22.9
1335,1440,Amos & Andrew (1993),Comedy,m1440,1993,6,21,41,12,1,1,12,94,22.9
3092,3318,Deterrence (1998),Thriller,m3318,1998,2,5,18,14,9,9,14,71,22.9
1513,1650,Washington Square (1997),Drama,m1650,1997,3,5,18,20,4,4,20,74,22.8
3611,3857,Bless the Child (2000),Thriller,m3857,2000,13,18,9,16,4,4,16,80,22.8
1730,1910,I Went Down (1997),Action|Comedy|Crime,m1910,1997,0,1,13,22,5,5,22,68,22.700000000000003
3391,3632,Monsieur Verdoux (1947),Comedy,m3632,1947,4,1,8,21,6,6,21,67,22.700000000000003
605,621,My Favorite Season (1993),Drama,m621,1993,1,2,14,16,9,9,16,67,22.700000000000003
2074,2264,We're No Angels (1989),Drama,m2264,1989,10,28,34,8,3,3,8,94,22.7
793,846,Flirt (1995),Drama,m846,1995,3,1,7,19,8,8,19,65,22.7
903,964,Angel and the Badman (1947),Western,m964,1947,2,5,22,15,7,7,15,73,22.6
430,444,Even Cowgirls Get the Blues (1993),Comedy|Romance,m444,1993,24,23,22,10,2,2,10,93,22.6
1854,2035,Blackbeard's Ghost (1968),Children's|Comedy,m2035,1968,4,12,21,14,6,6,14,77,22.6
1216,1310,Hype! (1996),Documentary,m1310,1996,3,4,12,14,10,10,14,67,22.6
2696,2903,Psycho III (1986),Horror|Thriller,m2903,1986,35,29,28,6,0,0,6,104,22.6
76,78,"Crossing Guard, The (1995)",Drama,m78,1995,3,9,15,18,5,5,18,73,22.5
90,93,Vampire in Brooklyn (1995),Comedy|Romance,m93,1995,22,34,24,8,1,1,8,98,22.5
1636,1809,Hana-bi (1997),Comedy|Crime|Drama,m1809,1997,5,0,6,11,14,14,11,61,22.5
675,705,Cosi (1996),Comedy,m705,1996,1,1,5,25,4,4,25,65,22.5
1701,1881,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,m1881,1998,9,17,26,12,4,4,12,84,22.4
3572,3816,"Official Story, The (La Historia Oficial) (1985)",Drama,m3816,1985,3,1,9,14,11,11,14,63,22.3
2075,2265,Nothing But Trouble (1991),Adventure|Comedy,m2265,1991,39,17,16,10,1,1,10,94,22.3
89,92,Mary Reilly (1996),Drama|Thriller,m92,1996,24,20,35,8,1,1,8,97,22.3
410,424,Blue Chips (1994),Drama,m424,1994,11,23,27,13,1,1,13,89,22.200000000000003
1324,1428,Angel Baby (1995),Drama,m1428,1995,5,6,21,11,9,9,11,72,22.2
1311,1413,"Whole Wide World, The (1996)",Drama,m1413,1996,2,6,21,13,8,8,13,71,22.1
3610,3855,"Affair of Love, An (Une Liaison Pornographique) (1999)",Drama|Romance,m3855,1999,3,2,9,16,9,9,16,64,22.1
1659,1837,"Odd Couple II, The (1998)",Comedy,m1837,1998,14,13,20,13,4,4,13,81,22.1
3454,3696,Night of the Creeps (1986),Comedy|Horror|Sci-Fi,m3696,1986,16,17,15,14,3,3,14,82,22.1
472,486,Life with Mikey (1993),Comedy,m486,1993,7,19,21,13,4,4,13,81,22.1
2450,2652,"Curse of Frankenstein, The (1957)",Horror,m2652,1957,10,10,9,18,4,4,18,73,22.0
3226,3459,Gothic (1986),Drama|Horror,m3459,1986,12,11,21,15,3,3,15,80,22.0
2169,2362,Glen or Glenda (1953),Drama,m2362,1953,13,9,11,13,7,7,13,73,22.0
3349,3588,"King of Marvin Gardens, The (1972)",Crime|Drama,m3588,1972,2,6,16,22,2,2,22,72,22.0
817,875,Nothing to Lose (1994),Drama,m875,1994,3,7,10,18,6,6,18,68,22.0
408,422,Blink (1994),Thriller,m422,1994,3,10,24,17,3,3,17,77,22.0
64,66,Lawnmower Man 2: Beyond Cyberspace (1996),Sci-Fi|Thriller,m66,1996,51,32,9,5,0,0,5,102,21.900000000000002
3672,3919,Hellraiser III: Hell on Earth (1992),Horror,m3919,1992,26,24,28,9,0,0,9,96,21.900000000000002
554,568,Bhaji on the Beach (1993),Comedy|Drama,m568,1993,1,2,5,20,7,7,20,62,21.9
2454,2656,Tarantula (1955),Horror|Sci-Fi,m2656,1955,8,20,17,12,5,5,12,79,21.9
594,609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,m609,1996,10,12,28,17,0,0,17,84,21.9
1473,1604,Money Talks (1997),Action|Comedy,m1604,1997,10,16,23,12,4,4,12,81,21.799999999999997
1923,2104,Tex (1982),Drama,m2104,1982,1,4,27,18,3,3,18,74,21.7
2391,2589,Friends & Lovers (1999),Comedy|Drama|Romance,m2589,1999,12,12,23,15,2,2,15,81,21.7
2428,2630,Besieged (L' Assedio) (1998),Drama,m2630,1998,3,4,10,17,7,7,17,65,21.6
175,181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children's,m181,1995,56,23,8,6,0,0,6,99,21.6
1426,1550,Trial and Error (1997),Comedy|Romance,m1550,1997,10,17,30,12,2,2,12,85,21.6
2130,2323,"Cruise, The (1998)",Documentary,m2323,1998,1,2,8,11,13,13,11,59,21.6
2376,2573,Tango (1998),Drama,m2573,1998,2,3,21,17,5,5,17,70,21.6
1639,1812,Wide Awake (1998),Children's|Comedy|Drama,m1812,1998,5,1,17,10,11,11,10,65,21.5
2047,2237,Without Limits (1998),Drama,m2237,1998,0,3,18,17,6,6,17,67,21.5
185,191,"Scarlet Letter, The (1995)",Drama,m191,1995,15,24,24,10,2,2,10,87,21.400000000000002
1341,1447,Gridlock'd (1997),Crime,m1447,1997,1,5,21,19,3,3,19,71,21.400000000000002
589,603,"Bye Bye, Love (1995)",Comedy,m603,1995,5,12,23,14,4,4,14,76,21.400000000000002
2790,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,m3002,1999,1,0,9,16,9,9,16,60,21.3
597,612,"Pallbearer, The (1996)",Comedy,m612,1996,13,32,23,11,0,0,11,90,21.3
3196,3428,"Champ, The (1979)",Drama,m3428,1979,6,13,23,12,5,5,12,76,21.3
3342,3579,I Dreamed of Africa (2000),Drama,m3579,2000,18,18,19,7,6,6,7,81,21.299999999999997
3662,3909,Woman on Top (2000),Comedy|Romance,m3909,2000,8,22,25,12,2,2,12,83,21.200000000000003
1932,2113,Graveyard Shift (1990),Horror|Thriller,m2113,1990,28,23,18,8,2,2,8,89,21.2
563,577,Andre (1994),Adventure|Children's,m577,1994,7,9,19,19,1,1,19,75,21.2
1437,1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,m1564,1997,1,2,9,14,10,10,14,60,21.2
3356,3596,Screwed (2000),Comedy,m3596,2000,19,10,14,14,3,3,14,77,21.1
3525,3768,Braddock: Missing in Action III (1988),Action|War,m3768,1988,27,25,20,7,2,2,7,90,21.1
3111,3338,For All Mankind (1989),Documentary,m3338,1989,1,0,1,9,16,16,9,52,21.1
612,631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,m631,1996,31,21,12,8,3,3,8,86,21.099999999999998
3278,3511,Ready to Rumble (2000),Comedy,m3511,2000,15,15,22,10,4,4,10,80,21.0
776,828,"Adventures of Pinocchio, The (1996)",Adventure|Children's,m828,1996,9,11,16,12,6,6,12,72,21.0
2581,2786,Haunted Honeymoon (1986),Comedy,m2786,1986,20,17,23,9,3,3,9,84,21.0
1450,1581,Out to Sea (1997),Comedy,m1581,1997,10,9,23,14,3,3,14,76,20.900000000000002
481,495,In the Realm of the Senses (Ai no corrida) (1976),Drama,m495,1976,2,8,9,18,5,5,18,65,20.9
762,808,Alaska (1996),Adventure|Children's,m808,1996,3,5,13,16,6,6,16,65,20.8
26,27,Now and Then (1995),Drama,m27,1995,5,13,27,13,3,3,13,77,20.8
1081,1169,American Dream (1990),Documentary,m1169,1990,2,2,8,16,8,8,16,60,20.8
473,487,Lightning Jack (1994),Comedy|Western,m487,1994,11,20,15,14,2,2,14,78,20.8
3200,3432,Death Wish 3 (1985),Action|Drama,m3432,1985,22,23,15,10,2,2,10,84,20.8
1234,1331,Audrey Rose (1977),Horror,m1331,1977,5,6,20,13,6,6,13,69,20.700000000000003
314,324,"Sum of Us, The (1994)",Comedy,m324,1994,0,1,7,17,8,8,17,58,20.700000000000003
3002,3222,Carmen (1984),Drama,m3222,1984,0,1,4,14,11,11,14,55,20.7
620,640,Diabolique (1996),Drama|Thriller,m640,1996,8,21,30,10,2,2,10,83,20.6
2461,2663,It Came from Beneath the Sea (1955),Sci-Fi,m2663,1955,4,11,20,13,5,5,13,71,20.6
160,166,"Doom Generation, The (1995)",Comedy|Drama,m166,1995,19,14,13,11,4,4,11,76,20.5
2091,2283,"Sheltering Sky, The (1990)",Drama,m2283,1990,4,16,26,11,4,4,11,76,20.5
2398,2597,Lost & Found (1999),Comedy|Romance,m2597,1999,12,18,20,11,3,3,11,78,20.400000000000002
337,347,Bitter Moon (1992),Drama,m347,1992,5,8,13,14,6,6,14,66,20.400000000000002
1436,1563,Dream With the Fishes (1997),Drama,m1563,1997,2,2,15,12,9,9,12,61,20.3
3365,3605,King Creole (1958),Drama|Musical,m3605,1958,4,9,19,16,3,3,16,70,20.3
2327,2522,Airport '77 (1977),Drama,m2522,1977,15,31,25,6,2,2,6,87,20.200000000000003
1971,2152,Air Bud: Golden Receiver (1998),Children's|Comedy,m2152,1998,33,9,15,10,2,2,10,81,20.2
2539,2744,Otello (1986),Drama,m2744,1986,0,4,12,14,8,8,14,60,20.2
2395,2593,"Monster, The (Il Mostro) (1994)",Comedy,m2593,1994,1,4,7,15,8,8,15,58,20.1
2928,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance,m3144,1966,2,6,22,15,4,4,15,68,20.1
176,182,Moonlight and Valentino (1995),Drama|Romance,m182,1995,2,13,16,12,6,6,12,67,20.0
643,665,Underground (1995),War,m665,1995,1,7,5,12,10,10,12,57,20.0
2418,2620,This Is My Father (1998),Drama|Romance,m2620,1998,0,3,9,20,4,4,20,60,20.0
325,335,"Underneath, The (1995)",Mystery|Thriller,m335,1995,1,4,14,18,4,4,18,63,20.0
2635,2842,Best Laid Plans (1999),Crime|Drama,m2842,1999,1,5,15,16,5,5,16,63,19.900000000000002
514,528,"Scout, The (1994)",Drama,m528,1994,12,24,21,7,4,4,7,79,19.9
1347,1456,"Pest, The (1997)",Comedy,m1456,1997,21,15,15,10,3,3,10,77,19.9
2640,2847,Only Angels Have Wings (1939),Drama,m2847,1939,1,0,9,14,9,9,14,56,19.9
2834,3048,Under the Rainbow (1981),Comedy,m3048,1981,17,25,19,7,3,3,7,81,19.8
304,313,"Swan Princess, The (1994)",Animation|Children's,m313,1994,7,13,18,11,5,5,11,70,19.8
1389,1507,Paradise Road (1997),Drama|War,m1507,1997,2,6,12,20,2,2,20,64,19.8
824,882,"Trigger Effect, The (1996)",Drama|Thriller,m882,1996,9,15,19,16,0,0,16,75,19.8
208,214,Before the Rain (Pred dozhdot) (1994),Drama,m214,1994,0,1,4,10,13,13,10,51,19.700000000000003
895,956,Penny Serenade (1941),Drama|Romance,m956,1941,1,3,15,15,6,6,15,61,19.700000000000003
2253,2446,In Dreams (1999),Thriller,m2446,1999,14,17,19,10,3,3,10,76,19.700000000000003
491,505,North (1994),Comedy,m505,1994,11,26,21,9,2,2,9,80,19.7
3214,3446,Funny Bones (1995),Comedy,m3446,1995,3,6,9,14,7,7,14,60,19.7
2602,2807,Universal Soldier: The Return (1999),Action|Sci-Fi,m2807,1999,46,24,18,3,0,0,3,94,19.7
3489,3731,Cutter's Way (1981),Drama|Thriller,m3731,1981,2,3,17,18,3,3,18,64,19.7
3182,3414,Love Is a Many-Splendored Thing (1955),Romance,m3414,1955,1,8,24,11,6,6,11,67,19.7
211,217,"Babysitter, The (1995)",Drama|Thriller,m217,1995,10,20,22,8,4,4,8,76,19.6
3085,3311,"Man from Laramie, The (1955)",Western,m3311,1955,1,1,7,19,5,5,19,57,19.6
1037,1113,"Associate, The (1996)",Comedy,m1113,1996,6,9,17,15,3,3,15,68,19.6
2916,3132,Daddy Long Legs (1919),Comedy,m3132,1919,1,1,14,17,5,5,17,60,19.6
1707,1887,Almost Heroes (1998),Adventure|Comedy,m1887,1998,15,18,13,11,3,3,11,74,19.6
781,833,High School High (1996),Comedy,m833,1996,23,26,21,8,0,0,8,86,19.599999999999998
2299,2493,"Harmonists, The (1997)",Drama,m2493,1997,1,1,3,11,12,12,11,51,19.5
999,1068,Crossfire (1947),Crime|Film-Noir,m1068,1947,2,0,10,18,5,5,18,58,19.5
1360,1472,City of Industry (1997),Crime|Thriller,m1472,1997,0,9,20,17,2,2,17,67,19.5
3332,3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,m3569,1998,6,7,5,6,13,13,6,56,19.5
2424,2626,Edge of Seventeen (1998),Comedy|Drama|Romance,m2626,1998,3,2,7,18,5,5,18,58,19.5
39,40,"Cry, the Beloved Country (1995)",Drama,m40,1995,0,3,3,17,7,7,17,54,19.4
2465,2667,"Mole People, The (1956)",Sci-Fi,m2667,1956,11,18,15,10,4,4,10,72,19.4
2392,2590,Hideous Kinky (1998),Drama,m2590,1998,2,17,12,11,6,6,11,65,19.3
2457,2659,It Came from Hollywood (1982),Comedy|Documentary,m2659,1982,3,8,16,16,3,3,16,65,19.3
53,55,Georgia (1995),Drama,m55,1995,6,8,12,15,4,4,15,64,19.3
292,301,Picture Bride (1995),Drama|Romance,m301,1995,1,8,14,17,3,3,17,63,19.200000000000003
3340,3577,Two Moon Juction (1988),Drama,m3577,1988,9,19,19,10,3,3,10,73,19.1
2485,2689,Get Bruce (1999),Documentary,m2689,1999,3,4,15,12,7,7,12,60,19.1
709,746,Force of Evil (1948),Film-Noir,m746,1948,0,0,9,13,9,9,13,53,19.0
2607,2812,In Too Deep (1999),Action|Thriller,m2812,1999,2,7,19,14,4,4,14,64,19.0
2546,2751,From the Hip (1987),Comedy,m2751,1987,6,15,17,15,1,1,15,70,19.0
75,77,Nico Icon (1995),Documentary,m77,1995,0,2,10,16,6,6,16,56,19.0
3417,3659,Quatermass II (1957),Sci-Fi|Thriller,m3659,1957,6,7,5,13,7,7,13,58,19.0
2148,2341,Dancing at Lughnasa (1998),Drama,m2341,1998,3,4,18,16,3,3,16,63,18.900000000000002
2849,3064,Poison Ivy: New Seduction (1997),Thriller,m3064,1997,15,15,17,11,2,2,11,73,18.900000000000002
1313,1415,"Thieves (Voleurs, Les) (1996)",Crime|Drama|Romance,m1415,1996,3,1,11,15,6,6,15,57,18.9
62,64,Two if by Sea (1996),Comedy|Romance,m64,1996,18,28,27,6,0,0,6,85,18.8
1622,1791,Twilight (1998),Crime|Drama,m1791,1998,5,9,23,15,1,1,15,69,18.8
1403,1523,"Truth or Consequences, N.M. (1997)",Action|Crime|Romance,m1523,1997,8,21,14,12,2,2,12,71,18.8
3380,3620,"Myth of Fingerprints, The (1997)",Comedy|Drama,m3620,1997,4,12,18,12,4,4,12,66,18.8
85,87,Dunston Checks In (1996),Children's|Comedy,m87,1996,21,27,22,3,3,3,3,82,18.8
1532,1669,"Tango Lesson, The (1997)",Romance,m1669,1997,4,3,11,10,9,9,10,56,18.700000000000003
3427,3669,Stay Tuned (1992),Comedy,m3669,1992,18,17,27,9,0,0,9,80,18.7
1592,1746,Senseless (1998),Comedy,m1746,1998,7,15,18,14,1,1,14,70,18.7
3477,3719,Love's Labour's Lost (2000),Comedy|Romance,m3719,2000,7,6,14,15,3,3,15,63,18.6
2730,2938,Man Facing Southeast (Hombre Mirando al Sudeste) (1986),Drama,m2938,1986,3,1,6,12,9,9,12,52,18.5
3285,3518,"End of Violence, The (1997)",Drama|Thriller,m3518,1997,5,13,21,14,1,1,14,69,18.5
1243,1341,Burnt Offerings (1976),Horror,m1341,1976,5,15,18,13,2,2,13,68,18.5
1046,1123,"Perfect Candidate, A (1996)",Documentary,m1123,1996,2,1,10,11,9,9,11,53,18.400000000000002
2152,2345,Desert Bloom (1986),Drama,m2345,1986,0,6,19,14,4,4,14,61,18.400000000000002
2070,2260,Wisdom (1986),Action|Crime,m2260,1986,7,15,11,13,3,3,13,65,18.4
2797,3010,Rosetta (1999),Drama,m3010,1999,1,4,10,13,7,7,13,55,18.4
256,263,Ladybird Ladybird (1994),Drama,m263,1994,1,3,1,17,6,6,17,51,18.3
2754,2965,"Omega Code, The (1999)",Action,m2965,1999,30,19,16,5,2,2,5,79,18.3
909,970,Beat the Devil (1954),Comedy|Drama,m970,1954,2,7,9,12,7,7,12,56,18.3
2288,2481,My Name Is Joe (1998),Drama|Romance,m2481,1998,1,2,11,17,4,4,17,56,18.3
2927,3143,Hell in the Pacific (1968),Drama|War,m3143,1968,1,3,9,12,8,8,12,53,18.200000000000003
1596,1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,m1750,1997,27,10,16,7,3,3,7,73,18.200000000000003
331,341,Double Happiness (1994),Drama,m341,1994,0,4,7,10,10,10,10,51,18.200000000000003
2949,3165,Boiling Point (1993),Action|Drama,m3165,1993,10,16,24,9,2,2,9,72,18.1
3138,3367,"Devil's Brigade, The (1968)",War,m3367,1968,0,6,20,12,5,5,12,60,18.1
2686,2893,Plunkett & MaCleane (1999),Action|Drama,m2893,1999,10,6,8,15,3,3,15,60,18.0
1491,1624,"Thousand Acres, A (1997)",Drama,m1624,1997,8,14,12,16,0,0,16,66,18.0
1557,1695,Artemisia (1997),Drama,m1695,1997,1,2,8,16,5,5,16,53,17.900000000000002
2585,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,m2790,1981,8,17,25,10,1,1,10,72,17.9
3386,3626,8 1/2 Women (1999),Comedy,m3626,1999,17,10,7,12,3,3,12,64,17.9
687,718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,m718,1993,5,2,7,10,9,9,10,52,17.9
2382,2579,Following (1998),Drama,m2579,1998,1,2,4,17,5,5,17,51,17.8
3537,3780,Rocketship X-M (1950),Sci-Fi,m3780,1950,5,10,10,8,8,8,8,57,17.8
2908,3124,Agnes Browne (1999),Comedy|Drama,m3124,1999,4,4,5,19,2,2,19,55,17.7
474,488,M. Butterfly (1993),Drama,m488,1993,2,3,16,14,4,4,14,57,17.6
2499,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,m2704,1991,6,8,11,9,7,7,9,57,17.6
109,113,Before and After (1996),Drama|Mystery,m113,1996,3,10,27,11,2,2,11,66,17.5
3588,3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,m3833,1962,15,11,19,7,4,4,7,67,17.5
1827,2007,Polish Wedding (1998),Comedy,m2007,1998,9,12,35,9,0,0,9,74,17.5
395,409,Above the Rim (1994),Drama,m409,1994,4,7,23,14,1,1,14,64,17.5
3474,3716,Fatal Beauty (1987),Action|Crime,m3716,1987,14,22,23,8,0,0,8,75,17.4
81,83,Once Upon a Time... When We Were Colored (1995),Drama,m83,1995,0,2,12,13,6,6,13,52,17.3
557,571,"Wedding Gift, The (1994)",Drama,m571,1994,0,4,11,14,5,5,14,53,17.3
3324,3559,Limelight (1952),Drama,m3559,1952,1,3,5,17,4,4,17,51,17.3
3594,3839,Phantasm IV: Oblivion (1998),Horror,m3839,1998,14,9,11,6,7,7,6,60,17.3
2766,2977,Crazy in Alabama (1999),Comedy|Drama,m2977,1999,9,5,16,11,4,4,11,60,17.3
1660,1839,My Giant (1998),Comedy,m1839,1998,19,21,23,4,2,2,4,75,17.2
205,211,"Browning Version, The (1994)",Drama,m211,1994,0,3,11,18,2,2,18,54,17.2
3335,3572,Carnosaur (1993),Horror|Sci-Fi,m3572,1993,41,20,13,2,1,1,2,80,17.1
1665,1844,Live Flesh (1997),Drama,m1844,1997,0,0,8,17,4,4,17,50,17.1
248,255,"Jerky Boys, The (1994)",Comedy,m255,1994,25,21,13,5,2,2,5,73,17.1
1423,1547,Shiloh (1997),Children's|Drama,m1547,1997,1,7,11,15,3,3,15,55,17.0
2009,2190,Why Do Fools Fall In Love? (1998),Drama,m2190,1998,6,11,23,9,3,3,9,64,17.0
482,496,What Happened Was... (1994),Comedy|Drama|Romance,m496,1994,5,6,10,8,8,8,8,53,17.0
1679,1859,Taste of Cherry (1997),Drama,m1859,1997,2,5,7,10,8,8,10,50,17.0
3164,3395,Nadine (1987),Comedy,m3395,1987,4,14,26,9,2,2,9,66,16.900000000000002
1868,2049,"Happiest Millionaire, The (1967)",Comedy|Musical,m2049,1967,2,6,12,12,5,5,12,54,16.9
896,957,"Scarlet Letter, The (1926)",Drama,m957,1926,5,3,12,12,5,5,12,54,16.9
1601,1756,"Prophecy II, The (1998)",Horror,m1756,1998,12,13,13,12,1,1,12,64,16.9
2023,2205,Mr. & Mrs. Smith (1941),Comedy,m2205,1941,2,3,10,12,6,6,12,51,16.8
3362,3602,G. I. Blues (1960),Musical,m3602,1960,2,11,22,14,0,0,14,63,16.8
1752,1932,"Great Ziegfeld, The (1936)",Musical,m1932,1936,3,5,10,15,3,3,15,54,16.8
736,779,'Til There Was You (1997),Drama|Romance,m779,1997,5,20,15,10,2,2,10,64,16.8
681,711,Flipper (1996),Adventure|Children's,m711,1996,16,9,29,6,2,2,6,70,16.8
438,452,Widows' Peak (1994),Drama,m452,1994,2,4,14,17,1,1,17,56,16.8
2801,3014,Bustin' Loose (1981),Comedy,m3014,1981,6,8,23,8,4,4,8,61,16.6
285,294,"Perez Family, The (1995)",Comedy|Romance,m294,1995,4,5,17,15,1,1,15,58,16.6
1477,1609,187 (1997),Drama,m1609,1997,9,9,27,7,3,3,7,65,16.6
381,391,Jason's Lyric (1994),Crime|Drama,m391,1994,2,5,18,10,5,5,10,55,16.5
1716,1896,Cousin Bette (1998),Comedy,m1896,1998,1,9,24,10,3,3,10,60,16.5
1583,1731,Mr. Magoo (1997),Comedy,m1731,1997,32,16,9,6,1,1,6,71,16.5
1468,1599,Steel (1997),Action,m1599,1997,43,11,7,6,0,0,6,73,16.400000000000002
